dataset,llm,combo,config,is_combo_selection_config,quality_score,correctness_mean,faithfulness_mean,answer_relevance_mean,overall_mean,answer_accuracy,context_sufficiency_rate,generation_failure_rate,retrieval_failure_rate,latency_mean_ms
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_rr_grounded,True,85.4,80.0,80.0,94.0,82.5,80.0,100.0,20.0,0.0,1306.1616
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,72.5,70.0,0.0,0.0,100.0,419.708
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k,False,51.5,30.0,60.0,100.0,40.5,30.0,50.0,20.0,50.0,18636.3372
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_grounded,False,82.5,70.0,80.0,100.0,74.0,70.0,100.0,30.0,0.0,18616.8168
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr,False,78.8,70.0,78.0,94.0,74.0,70.0,90.0,20.0,10.0,15312.1322
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr_grounded,False,79.0,90.0,50.0,100.0,89.5,90.0,100.0,10.0,0.0,15141.5923
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s,False,87.5,70.0,100.0,100.0,74.0,70.0,90.0,20.0,10.0,969.0837
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_grounded,False,84.0,60.0,100.0,100.0,68.0,60.0,90.0,30.0,10.0,896.4698
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr,True,93.0,90.0,90.0,100.0,92.0,90.0,100.0,10.0,0.0,1024.5053
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr_grounded,True,86.0,80.0,80.0,100.0,82.5,80.0,90.0,20.0,10.0,1060.8453
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k,False,60.5,50.0,60.0,100.0,52.5,50.0,60.0,10.0,40.0,33050.7506
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,32960.1022
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr,False,77.5,60.0,90.0,90.0,66.0,60.0,80.0,20.0,20.0,39624.6608
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr_grounded,False,89.0,80.0,100.0,100.0,84.0,80.0,50.0,0.0,50.0,39455.2478
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s,False,96.5,90.0,100.0,100.0,92.0,90.0,100.0,10.0,0.0,1305.4879
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_grounded,False,89.15,70.0,99.0,100.0,75.8,70.0,100.0,30.0,0.0,1190.1337
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr,True,92.3,90.0,88.0,100.0,91.6,90.0,100.0,10.0,0.0,1219.8614
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr_grounded,True,93.0,90.0,90.0,100.0,91.0,90.0,100.0,10.0,0.0,1264.5333
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,no_rag,False,38.0,80.0,0.0,100.0,76.0,80.0,0.0,0.0,100.0,421.2298
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k,False,57.5,30.0,60.0,100.0,34.5,30.0,80.0,50.0,20.0,18636.9653
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_grounded,False,86.0,80.0,80.0,100.0,84.0,80.0,100.0,20.0,0.0,18616.8583
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr,False,81.0,50.0,96.0,99.0,60.4,50.0,60.0,10.0,40.0,15514.3276
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr_grounded,False,78.8,50.0,90.0,98.0,59.5,50.0,100.0,50.0,0.0,15369.0733
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s,False,87.5,70.0,100.0,100.0,75.5,70.0,90.0,20.0,10.0,969.3423
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_grounded,False,80.5,60.0,90.0,100.0,66.5,60.0,90.0,30.0,10.0,895.693
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1153.3508
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr_grounded,True,100.0,100.0,100.0,100.0,98.6,100.0,100.0,0.0,0.0,1243.3478
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k,False,55.0,40.0,60.0,100.0,46.8,40.0,50.0,10.0,50.0,33054.4778
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_grounded,False,74.0,60.0,100.0,100.0,61.6,60.0,40.0,0.0,60.0,32958.0478
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr,False,50.0,40.0,40.0,100.0,48.0,40.0,60.0,20.0,40.0,39798.9705
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr_grounded,False,69.0,40.0,100.0,100.0,49.5,40.0,50.0,10.0,50.0,39646.4652
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s,False,91.0,80.0,100.0,100.0,87.0,80.0,90.0,10.0,10.0,1306.9472
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1188.737
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr,True,82.5,70.0,80.0,100.0,74.0,70.0,100.0,30.0,0.0,1456.8246
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr_grounded,True,81.5,70.0,80.0,90.0,72.5,70.0,100.0,30.0,0.0,1363.9691
