dataset,llm,combo,config,is_combo_selection_config,quality_score,correctness_mean,faithfulness_mean,answer_relevance_mean,overall_mean,answer_accuracy,context_sufficiency_rate,generation_failure_rate,retrieval_failure_rate,latency_mean_ms
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L12,optimized_s_rr_grounded,True,85.6,80.0,80.0,96.0,83.5,80.0,100.0,20.0,0.0,1408.4428
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,70.0,70.0,0.0,0.0,100.0,364.4098
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k,False,42.5,30.0,40.0,100.0,38.8,30.0,40.0,10.0,60.0,18829.039
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_grounded,False,66.0,40.0,80.0,100.0,44.5,40.0,70.0,30.0,30.0,18818.8454
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_rr,False,64.4,60.0,60.0,84.0,63.5,60.0,70.0,10.0,20.0,15581.0433
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_k_rr_grounded,False,86.0,60.0,100.0,100.0,62.0,60.0,100.0,40.0,0.0,15378.5737
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s,False,77.0,70.0,70.0,100.0,72.5,70.0,90.0,20.0,10.0,1079.6168
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_grounded,False,84.0,70.0,90.0,100.0,76.0,70.0,90.0,20.0,10.0,1091.2087
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_rr,True,99.65,100.0,99.0,100.0,99.8,100.0,100.0,0.0,0.0,1173.4142
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,baseline_s_rr_grounded,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,0.0,1064.2812
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k,False,67.0,50.0,90.0,80.0,53.5,50.0,50.0,0.0,40.0,33336.1768
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_grounded,False,72.5,50.0,100.0,100.0,60.0,50.0,50.0,0.0,50.0,32991.2449
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_rr,False,64.25,50.0,73.0,90.0,57.0,50.0,60.0,10.0,20.0,39723.8286
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_k_rr_grounded,False,92.8,90.0,90.0,98.0,91.0,90.0,100.0,10.0,0.0,39623.6912
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s,False,84.25,70.0,85.0,100.0,71.5,70.0,100.0,30.0,0.0,1405.8918
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_grounded,False,82.2,70.0,82.0,90.0,72.5,70.0,100.0,30.0,0.0,1351.2485
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_rr,True,85.4,80.0,80.0,94.0,84.5,80.0,100.0,20.0,0.0,1412.0991
triviaqa,llama3:8b,multi-qa-mini__ms-marco-L6,optimized_s_rr_grounded,True,92.39999999999999,90.0,90.0,94.0,91.0,90.0,100.0,10.0,0.0,1396.9758
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,no_rag,False,34.5,70.0,0.0,100.0,62.0,70.0,0.0,0.0,100.0,366.0256
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k,False,61.5,40.0,50.0,100.0,47.5,40.0,100.0,60.0,0.0,18832.1145
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_grounded,False,82.5,70.0,80.0,100.0,73.5,70.0,100.0,30.0,0.0,18819.5693
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_rr,False,68.0,60.0,60.0,100.0,59.0,60.0,80.0,20.0,0.0,15647.0538
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_k_rr_grounded,False,92.8,90.0,90.0,98.0,90.5,90.0,100.0,50.0,0.0,15635.7485
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s,False,79.0,70.0,70.0,100.0,73.0,70.0,100.0,30.0,0.0,1082.6421
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_grounded,False,84.0,70.0,90.0,100.0,76.0,70.0,90.0,20.0,10.0,1089.0503
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_rr,True,85.7,70.0,90.0,97.0,76.5,70.0,100.0,30.0,0.0,1332.3387
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,baseline_s_rr_grounded,True,89.5,90.0,80.0,100.0,91.5,90.0,100.0,10.0,0.0,1421.5157
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k,False,55.2,50.0,50.0,96.0,54.0,50.0,50.0,10.0,40.0,33347.8864
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_grounded,False,72.5,50.0,100.0,100.0,60.0,50.0,40.0,0.0,60.0,32992.0803
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_rr,False,66.3,60.0,70.0,88.0,66.0,60.0,60.0,0.0,40.0,39963.6296
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_k_rr_grounded,False,82.5,50.0,100.0,100.0,52.5,50.0,100.0,50.0,0.0,39717.07
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s,False,83.95,70.0,86.0,93.5,73.2,70.0,100.0,30.0,0.0,1406.6498
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_grounded,False,82.4,70.0,82.0,92.0,74.8,70.0,90.0,20.0,10.0,1350.3428
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_rr,True,77.0,70.0,70.0,80.0,72.5,70.0,100.0,30.0,0.0,1543.9078
triviaqa,llama3:8b,multi-qa-mini__bge-reranker,optimized_s_rr_grounded,True,78.4,70.0,72.0,91.0,75.5,70.0,100.0,30.0,0.0,1586.8815
